mouse_id,day,a,b,V0,V_true,V_obs
1,0,1.282025640847746,0.09582919684290622,54.96714153011233,54.96714153011233,52.60945805322806
1,7,1.282025640847746,0.09582919684290622,54.96714153011233,183.7618503130676,180.64045200789056
1,14,1.282025640847746,0.09582919684290622,54.96714153011233,426.15417232554046,455.6721340228076
1,21,1.282025640847746,0.09582919684290622,54.96714153011233,698.51816079919,680.7999167490046
1,28,1.282025640847746,0.09582919684290622,54.96714153011233,988.2891112071854,870.5500219965046
1,35,1.282025640847746,0.09582919684290622,54.96714153011233,1171.1740757984992,1283.0142045965083
1,42,1.282025640847746,0.09582919684290622,54.96714153011233,1263.2621411070672,1181.4354302121621
1,49,1.282025640847746,0.09582919684290622,54.96714153011233,1292.2826722078382,1286.2262375664982
1,56,1.282025640847746,0.09582919684290622,54.96714153011233,1453.36991319154,1506.2270152548344
2,0,1.442243341177792,0.09431102829053482,51.99610418402783,51.99610418402783,49.872433322904605
2,7,1.442243341177792,0.09431102829053482,51.99610418402783,204.91096416777864,215.3033881058935
2,14,1.442243341177792,0.09431102829053482,51.99610418402783,477.9729519744048,450.95061440772884
2,21,1.442243341177792,0.09431102829053482,51.99610418402783,781.6996762614239,822.6454816113707
2,28,1.442243341177792,0.09431102829053482,51.99610418402783,1244.773271817579,1266.138214632138
2,35,1.442243341177792,0.09431102829053482,51.99610418402783,1556.741484406216,1484.2192397561478
2,42,1.442243341177792,0.09431102829053482,51.99610418402783,1778.0774553794843,1854.8864561719179
2,49,1.442243341177792,0.09431102829053482,51.99610418402783,1891.2716408380331,1975.8063761002545
2,56,1.442243341177792,0.09431102829053482,51.99610418402783,2137.6445684219716,2345.048589976692
3,0,1.3638656226944168,0.07985168143912114,59.66147012409296,59.66147012409296,57.95658673989449
3,7,1.3638656226944168,0.07985168143912114,59.66147012409296,239.04182975773782,234.64842228413414
3,14,1.3638656226944168,0.07985168143912114,59.66147012409296,548.8484097539625,508.2743907052784
3,21,1.3638656226944168,0.07985168143912114,59.66147012409296,967.6225676127508,1035.3819821202776
3,28,1.3638656226944168,0.07985168143912114,59.66147012409296,1420.037317053585,1235.3617205804271
3,35,1.3638656226944168,0.07985168143912114,59.66147012409296,1909.8598825265829,2064.1467533157843
3,42,1.3638656226944168,0.07985168143912114,59.66147012409296,2406.4754737399126,2150.8591075997333
3,49,1.3638656226944168,0.07985168143912114,59.66147012409296,2853.7307585523545,3082.175744823384
3,56,1.3638656226944168,0.07985168143912114,59.66147012409296,3437.8816129522247,3341.9352969592496
4,0,1.3753088238603528,0.09835890781568196,37.681313118669195,37.681313118669195,34.25596704589443
4,7,1.3753088238603528,0.09835890781568196,37.681313118669195,167.88279830865403,180.69869046868675
4,14,1.3753088238603528,0.09835890781568196,37.681313118669195,392.0816027186039,419.262951337602
4,21,1.3753088238603528,0.09835890781568196,37.681313118669195,672.1741000173358,656.7729793366702
4,28,1.3753088238603528,0.09835890781568196,37.681313118669195,849.7607594399833,836.3676963123542
4,35,1.3753088238603528,0.09835890781568196,37.681313118669195,1178.1012967771849,1248.5778542371058
4,42,1.3753088238603528,0.09835890781568196,37.681313118669195,1442.7047947602912,1419.7298825730559
4,49,1.3753088238603528,0.09835890781568196,37.681313118669195,1510.798990306316,1294.5536805168288
4,56,1.3753088238603528,0.09835890781568196,37.681313118669195,1756.6016657462233,1826.3802368838317
5,0,1.2493204029257128,0.10312083511156328,41.867406792614915,41.867406792614915,41.9738693080688
5,7,1.2493204029257128,0.10312083511156328,41.867406792614915,139.54210914235182,143.16512652451695
5,14,1.2493204029257128,0.10312083511156328,41.867406792614915,282.6913039716924,238.14044514729233
5,21,1.2493204029257128,0.10312083511156328,41.867406792614915,522.4946598873497,552.1405965210881
5,28,1.2493204029257128,0.10312083511156328,41.867406792614915,741.3483051503356,675.1244755261554
5,35,1.2493204029257128,0.10312083511156328,41.867406792614915,858.7841778257678,857.2501841907808
5,42,1.2493204029257128,0.10312083511156328,41.867406792614915,1004.4016902641752,952.7920968096907
5,49,1.2493204029257128,0.10312083511156328,41.867406792614915,988.4912084537966,945.7924878746876
5,56,1.2493204029257128,0.10312083511156328,41.867406792614915,1112.3889608684456,1273.8280186038435
6,0,1.4176094923839668,0.09135847218782468,53.19267520795661,53.19267520795661,51.646834498332304
6,7,1.4176094923839668,0.09135847218782468,53.19267520795661,234.88460180356913,245.83828594162176
6,14,1.4176094923839668,0.09135847218782468,53.19267520795661,512.510424883109,575.5823916463376
6,21,1.4176094923839668,0.09135847218782468,53.19267520795661,737.1455040064274,724.4985233230566
6,28,1.4176094923839668,0.09135847218782468,53.19267520795661,1056.5775890405478,996.2566609638667
6,35,1.4176094923839668,0.09135847218782468,53.19267520795661,1603.0966073184954,1589.465826645941
6,42,1.4176094923839668,0.09135847218782468,53.19267520795661,1771.9225336961508,1904.8871869724771
6,49,1.4176094923839668,0.09135847218782468,53.19267520795661,1854.5497663224583,2029.91423592408
6,56,1.4176094923839668,0.09135847218782468,53.19267520795661,1923.645301208386,1723.245184659485
7,0,1.1135454968350182,0.09795795453879545,51.1494012037701,51.1494012037701,49.93117337764116
7,7,1.1135454968350182,0.09795795453879545,51.1494012037701,150.9798501163871,157.09778098070592
7,14,1.1135454968350182,0.09795795453879545,51.1494012037701,266.80387491695063,275.53828314098473
7,21,1.1135454968350182,0.09795795453879545,51.1494012037701,351.38760692365685,341.0725733298724
